customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,year,month,day,weekday,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,income_quantile,income_cluster,annual_income_scaled,annual_income_mm,annual_income_rb,annual_income_ma,income_log,income_sqrt,income_reciprocal,income_boxcox,income_yeojohnson,income_ft,debt_to_income,spending_to_income,avg_monthly_transactions
CUST0112,53.0,1,4,Salaried,1727969.0,1431875.0,512.0,14.0,265.0,15.02,2019-03-03,0.0,2019,3,3,Sunday,False,False,False,False,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.5634043159766392,0.6841094746374055,0.29745100615853165,0.7223443336755613,14.362457867084322,1314.5223467100132,5.787137508174331e-07,78800.65003121512,0.5939986710053915,14.362457867084322,0.8286462315006808,8.69228556762303e-06,22.083333333333332
CUST0113,43.0,1,4,Salaried,1054098.0,805600.0,436.0,5.0,224.0,68.71,2018-02-10,0.0,2018,2,10,Saturday,True,False,False,False,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.4546705740501462,0.36361898275678395,-0.29785914553547865,0.4406454730604205,13.868196931566235,1026.6927485864503,9.486774961365109e-07,53950.35437751135,-0.390368492512661,13.868196931566235,0.7642553159193927,6.518369259784194e-05,18.666666666666668
CUST0114,44.0,1,4,Salaried,1555568.0,1158076.0,305.0,3.0,39.0,71.95,2019-03-05,0.0,2019,3,5,Tuesday,False,False,False,False,True,False,False,"(1551118.4, 1971643.2]","(1135283.4, 1594696.2]",4,0.3029432943337612,0.6021162128844719,0.1451487621649497,0.6502753987178158,14.257351953063107,1247.224117791185,6.428515867827142e-07,72701.10146704278,0.35238401853517387,14.257351953063107,0.7444714727996462,4.6253201402960206e-05,3.25
CUST0115,57.0,0,4,Salaried,289544.0,217647.0,408.0,12.0,290.0,13.99,2018-12-10,0.0,2018,12,10,Monday,False,True,False,False,False,False,True,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.6097480732592515,0.0,-0.9732803429430869,0.12103832172322346,12.576066004330086,538.0929287771769,3.453694589787425e-06,20037.551871545737,-1.7337183081535819,12.576066004330086,0.7516888624872213,4.831735418451082e-05,24.166666666666668
CUST0116,55.0,1,2,Salaried,980051.0,286527.0,846.0,12.0,246.0,88.88,2019-01-01,1.0,2019,1,1,Tuesday,False,True,False,False,True,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.5665397469063952,0.3284025103870212,-0.3632736400047263,0.4096915434033061,13.795360910463547,989.9752522159329,1.020354022031484e-06,51020.845845408236,-0.5064118522180789,13.795360910463547,0.29235927518057736,9.068915801320542e-05,20.5
CUST0117,64.0,1,4,Salaried,2254683.0,485477.0,338.0,14.0,257.0,17.75,2019-09-01,0.0,2019,9,1,Sunday,False,False,True,False,False,False,True,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.3591564667971499,0.9346126554248406,0.7627599321092833,0.942527029874156,14.62852038806167,1501.56018860384,4.4352113200785567e-07,96627.20114092078,1.3001420927560188,14.62852038806167,0.2153194041024836,7.87250358476114e-06,21.416666666666668
CUST0118,60.0,1,3,Self-Employed,1861672.0,602004.0,724.0,9.0,34.0,34.3,2019-12-29,0.0,2019,12,29,Sunday,True,False,False,True,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.7654009399911038,0.7476981143561569,0.41556671853069826,0.7782363111620922,14.436986103781104,1364.431016944426,5.37151261258019e-07,83433.32412217527,0.777507654846858,14.436986103781104,0.32336738157956935,1.8424298157785044e-05,2.8333333333333335
CUST0119,42.0,1,4,Salaried,1861646.0,1495028.0,560.0,1.0,83.0,67.15,2024-03-26,0.0,2024,3,26,Tuesday,False,True,False,False,False,True,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.7653616595544317,0.7476857488547644,0.41554374964801294,0.7782254423602356,14.436972137750786,1364.4214891301,5.371587631812046e-07,83432.43096647788,0.777472275259979,14.436972137750786,0.8030678227761884,3.60702303230582e-05,6.916666666666667
CUST0120,47.0,1,1,Salaried,1785288.0,52352.0,725.0,0.0,215.0,24.44,2020-04-04,0.0,2020,4,4,Saturday,False,False,True,False,True,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.6500010601924392,0.7113701736496872,0.3480876748754656,0.7463054434303945,14.39509086485262,1336.1466985327622,5.601334013708705e-07,80796.58780425313,0.6730615413838208,14.39509086485262,0.02932412025398703,1.3689667997544375e-05,17.916666666666668
CUST0121,55.0,1,4,Unemployed,2379655.0,183004.0,386.0,3.0,103.0,14.71,2021-10-07,0.0,2021,10,7,Thursday,True,False,False,False,True,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.5479624180199023,0.9940488646567338,0.873162516992004,0.9947691800910304,14.682466497385935,1542.6130428594204,4.202288061803891e-07,100706.49878135324,1.4617307953322476,14.682466497385935,0.07690358476333754,6.1815683365866065e-06,8.583333333333334
CUST0122,21.0,1,2,Self-Employed,1928539.0,912881.0,764.0,3.0,136.0,38.15,2020-06-07,0.0,2020,6,7,Sunday,False,True,False,False,False,False,True,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.8664226691817368,0.7794998059567474,0.47463826770453627,0.8061887793833878,14.472273797924263,1388.7184739895988,5.185269685876363e-07,85720.85206289374,0.8681209644963067,14.472273797924263,0.47335366305788995,1.9781814109022426e-05,11.333333333333334
CUST0123,55.0,1,1,Unemployed,814917.0,836261.0,375.0,12.0,34.0,75.11,2023-08-06,0.0,2023,8,6,Sunday,False,True,False,True,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.8160218864994081,0.24986540627330425,-0.5091560812877592,0.34066043856451556,13.61084277366419,902.7275336445654,1.227117329596352e-06,44291.7228727125,-0.7729650982251939,13.61084277366419,1.0261916244231009,9.216889572803119e-05,2.8333333333333335
CUST0124,57.0,1,2,Self-Employed,1564022.0,1447556.0,770.0,0.0,125.0,45.16,2021-09-03,1.0,2021,9,3,Friday,True,False,False,True,False,False,False,"(1551118.4, 1971643.2]","(1135283.4, 1594696.2]",4,0.31571547939631245,0.606136903221879,0.15261718271194039,0.6538094314446142,14.262771905861616,1250.6086518171862,6.393767866585082e-07,73003.7627970298,0.36437300601220307,14.262771905861616,0.9255342955533874,2.887427414703885e-05,10.416666666666666
CUST0125,34.0,0,2,Salaried,1102246.0,710858.0,713.0,5.0,57.0,65.5,2021-07-20,0.0,2021,7,20,Tuesday,True,False,False,False,False,False,True,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.38192924847743326,0.3865179889509489,-0.25532430847651155,0.46077282197571406,13.912861381510877,1049.8790406518267,9.07237669959637e-07,55829.37878418649,-0.31593678965619915,13.912861381510877,0.644917740685836,5.9424121294157565e-05,4.75
CUST0126,23.0,1,1,Salaried,289544.0,781478.0,756.0,3.0,235.0,59.27,2018-04-27,0.0,2018,4,27,Friday,True,False,False,True,False,False,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.6097480732592515,0.0,-0.9732803429430869,0.12103832172322346,12.576066004330086,538.0929287771769,3.453694589787425e-06,20037.551871545737,-1.7337183081535819,12.576066004330086,2.6989956621446134,0.00020470118531207694,19.583333333333332
CUST0127,21.0,1,2,Salaried,289544.0,100098.0,584.0,0.0,275.0,11.89,2024-08-12,0.0,2024,8,12,Monday,False,True,False,False,False,False,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.6097480732592515,0.0,-0.9732803429430869,0.12103832172322346,12.576066004330086,538.0929287771769,3.453694589787425e-06,20037.551871545737,-1.7337183081535819,12.576066004330086,0.3457091150222419,4.1064570497057444e-05,22.916666666666668
CUST0128,25.0,1,2,Salaried,2392168.0,1031890.0,538.0,0.0,108.0,94.03,2021-01-22,1.0,2021,1,22,Friday,False,True,False,False,False,True,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.566866883561386,1.0,0.8842167334936002,1.0,14.687711043730825,1546.6635057438964,4.180306658935886e-07,101112.15149637748,1.4777994674367319,14.687711043730825,0.4313618441514141,3.930743994568943e-05,9.0
CUST0129,46.0,0,4,Salaried,1117561.0,424313.0,671.0,14.0,20.0,13.52,2018-06-17,0.0,2018,6,17,Sunday,False,False,True,False,True,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.3587915604915128,0.39380174486736574,-0.2417947531562889,0.4671749643001662,13.926660084915188,1057.1475772095398,8.948049414708088e-07,56423.014849879146,-0.2924217446010373,13.926660084915188,0.37967770886779334,1.2097773633832963e-05,1.6666666666666667
CUST0130,34.0,1,3,Salaried,2148671.0,714929.0,794.0,12.0,94.0,92.26,2022-10-05,0.0,2022,10,5,Wednesday,False,False,False,False,False,True,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.1989950186245477,0.8841937502853578,0.6691069632155552,0.8982107443958786,14.58036053484581,1465.8345745683582,4.654037470586483e-07,93125.25575370537,1.1614234070566147,14.58036053484581,0.332730790335049,4.293816968721596e-05,7.833333333333333
CUST0131,59.0,0,2,Salaried,636799.0,297199.0,344.0,0.0,223.0,56.74,2021-09-26,0.0,2021,9,26,Sunday,True,False,False,False,True,False,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.085120071852081,0.16515316100263291,-0.6665088292164187,0.2662016212908124,13.364210913512311,797.9968671617703,1.5703517587939699e-06,36662.30322465724,-1.0751807707108603,13.364210913512311,0.46670770525707483,8.910189871529321e-05,18.583333333333332
CUST0132,47.0,0,2,Self-Employed,905678.0,176060.0,700.0,7.0,182.0,91.87,2019-11-26,0.0,2019,11,26,Tuesday,False,True,False,False,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.678901436007072,0.29303099365364427,-0.42897612892610537,0.37860133569214205,13.716440217608637,951.671161693996,1.1041439627064335e-06,48025.88948195179,-0.6250477214229186,13.716440217608637,0.19439580071504442,0.00010143781785579422,15.166666666666666
CUST0133,29.0,1,2,Self-Employed,2388057.0,1286530.0,546.0,9.0,218.0,19.75,2020-07-13,0.0,2020,7,13,Monday,False,True,False,True,False,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.5606560422091091,0.9980448239913555,0.880584999773624,0.9982814752141154,14.685991041306881,1545.3339444922576,4.187502983595876e-07,100978.93380862898,1.472522462589445,14.685991041306881,0.5387350469440219,8.270321855801599e-06,18.166666666666668
CUST0134,35.0,0,4,Salaried,420040.0,180544.0,749.0,7.0,73.0,51.68,2018-06-01,0.0,2018,6,1,Friday,True,False,False,False,False,False,True,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.4125965400296936,0.062063402681601654,-0.8579977539082989,0.17558967430381145,12.948107604542741,648.1049297760355,2.3807199773355456e-06,26650.116355708236,-1.4717822816297388,12.948107604542741,0.4298257308827731,0.00012303590134272926,6.083333333333333
CUST0135,35.0,0,3,Self-Employed,1624764.0,574628.0,784.0,1.0,267.0,24.41,2019-08-09,1.0,2019,8,9,Friday,False,False,False,False,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.4074836441786031,0.6350255680521101,0.20627779317625414,0.6792014607669695,14.300873747903546,1274.6623082212795,6.154736223392306e-07,75167.3101320488,0.45007520661088557,14.300873747903546,0.35366859433123826,1.5023720368004214e-05,22.25
CUST0136,46.0,1,1,Salaried,716088.0,749309.0,317.0,10.0,130.0,14.33,2020-07-01,1.0,2020,7,1,Wednesday,True,False,False,False,False,True,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.9653313586483168,0.2028627086916158,-0.5964634546303832,0.29934686861457893,13.481559739893948,846.2198295951235,1.3964744605768277e-06,40112.968195114525,-0.9384934397706203,13.481559739893948,1.0463923428405448,2.0011506965624336e-05,10.833333333333334
CUST0137,62.0,1,4,Self-Employed,1294620.0,656590.0,588.0,12.0,63.0,62.49,2024-05-10,0.0,2024,5,10,Friday,False,False,False,False,False,False,True,"(1130593.6, 1551118.4]","(1135283.4, 1594696.2]",4,-0.09129329754021703,0.4780103337543945,-0.08537754548777404,0.5411910869136282,14.073728546188617,1137.8136930095366,7.724268337992354e-07,63155.95223168898,-0.02571738103890351,14.073728546188617,0.5071681265545102,4.826899012837744e-05,5.25
CUST0138,33.0,0,4,Salaried,1912999.0,1029947.0,713.0,6.0,281.0,27.66,2022-04-27,1.0,2022,4,27,Wednesday,False,True,False,True,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.8429450543399998,0.7721090408936643,0.460909943207229,0.7996925801197909,14.46418324842239,1383.1120706580505,5.227391531625719e-07,85190.90149224414,0.8471286196978597,14.46418324842239,0.5383939040219049,1.4458972534747797e-05,23.416666666666668
CUST0139,52.0,0,3,Unemployed,808003.0,797028.0,534.0,13.0,250.0,59.95,2019-05-11,0.0,2019,5,11,Saturday,False,False,False,False,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.8264674610821475,0.24657713409530188,-0.5152640372449266,0.33777017333230774,13.602322287986029,898.8898708963184,1.2376176355562596e-06,44003.39090425813,-0.784386470671855,13.602322287986029,0.9864171296393701,7.419526907697125e-05,20.833333333333332
CUST0140,59.0,2,3,Self-Employed,955113.0,517243.0,715.0,7.0,252.0,19.55,2023-11-19,0.0,2023,11,19,Sunday,False,False,True,False,False,False,True,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.6042157288190877,0.31654209216674023,-0.38530433217421456,0.39926669029934353,13.769585984066378,977.2988284040864,1.0469954371938847e-06,50022.72390368974,-0.5459493448125575,13.769585984066378,0.54155162792256,2.0468782227862045e-05,21.0
CUST0141,52.0,1,4,Salaried,2166106.0,574426.0,798.0,7.0,27.0,38.22,2019-07-11,0.0,2019,7,11,Thursday,False,True,False,False,False,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.225335572985274,0.8924857701614743,0.6845093658931969,0.9054991121024945,14.58844210513827,1471.7696830686518,4.616577112764974e-07,93703.91817018286,1.184345320665275,14.58844210513827,0.2651883148839438,1.7644565870737626e-05,2.25
CUST0142,24.0,0,1,Salaried,1083396.0,443574.0,414.0,10.0,196.0,76.44,2021-01-10,0.0,2021,1,10,Sunday,False,False,True,False,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.41040756506473985,0.3775530004413533,-0.27197674842337394,0.4528929406295879,13.895612033141736,1040.863103390643,9.230226777441695e-07,55096.067924846364,-0.34498461680817183,13.895612033141736,0.40942923917016494,7.055591861147724e-05,16.333333333333332
CUST0143,50.0,1,4,Salaried,983731.0,518466.0,533.0,9.0,153.0,47.15,2022-04-02,1.0,2022,4,2,Saturday,True,False,False,True,False,False,False,"(710068.8, 1130593.6]","(641779.6, 1135283.4]",1,-0.5609800543312605,0.3301527044302738,-0.36002265968618763,0.41122989689687345,13.799108781214713,991.832143056475,1.0165370243114995e-06,51167.62950382153,-0.50059747464608,13.799108781214713,0.5270404206027868,4.792976941867238e-05,12.75
CUST0144,57.0,0,3,Salaried,1753546.0,921808.0,839.0,14.0,271.0,63.36,2023-10-22,0.0,2023,10,22,Sunday,True,False,False,False,True,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.602045690159851,0.6962737988342186,0.3200462027909401,0.7330363084866949,14.377151151738946,1324.215239302131,5.70272710112703e-07,79693.16182087235,0.6293527510650486,14.377151151738946,0.5256822461458097,3.6132499518119284e-05,22.583333333333332
CUST0145,43.0,0,1,Salaried,2242101.0,206951.0,310.0,10.0,248.0,65.03,2018-06-06,0.0,2018,6,6,Wednesday,True,False,False,False,False,False,True,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.3401477570198823,0.9286287039432632,0.7516447597267145,0.937267365837182,14.622924376673039,1497.364685038351,4.460100387939532e-07,96213.61792034272,1.2837592784549923,14.622924376673039,0.09230226470618406,2.900404575886635e-05,20.666666666666668
CUST0146,59.0,1,3,Salaried,1950830.0,917964.0,505.0,12.0,85.0,81.72,2020-01-05,0.0,2020,1,5,Sunday,False,False,False,True,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.9000996004839996,0.7901013210160257,0.4943305509329452,0.8155071048521676,14.483765993608323,1396.7211604325325,5.126020654787627e-07,86479.2907294939,0.8981641551366482,14.483765993608323,0.47055048364029667,4.18898622637544e-05,7.083333333333333
CUST0147,35.0,1,1,Salaried,2109310.0,892210.0,546.0,6.0,197.0,37.62,2023-12-20,0.0,2023,12,20,Wednesday,False,True,False,False,False,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.1395289698609945,0.8654738079656659,0.634334725085664,0.8817566324773176,14.561871911842001,1452.3463774182796,4.7408845826907457e-07,91814.82336303365,1.1095146997838774,14.561871911842001,0.4229866638853464,1.7835216255552763e-05,16.416666666666668
CUST0148,63.0,1,2,Self-Employed,1606081.0,612060.0,426.0,4.0,255.0,68.42,2021-11-28,0.0,2021,11,28,Sunday,True,False,False,True,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.3792576288576137,0.6261400041091513,0.18977288412971677,0.6713913905712308,14.289308230715912,1267.3125107880849,6.226332154896201e-07,74503.89060997099,0.4237959049349362,14.289308230715912,0.381089123151323,4.260059112834284e-05,21.25
CUST0149,49.0,1,3,Unemployed,289544.0,1157054.0,446.0,0.0,139.0,91.74,2019-07-13,0.0,2019,7,13,Saturday,True,False,False,False,True,False,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.6097480732592515,0.0,-0.9732803429430869,0.12103832172322346,12.576066004330086,538.0929287771769,3.453694589787425e-06,20037.551871545737,-1.7337183081535819,12.576066004330086,3.9961249412869893,0.00031684303594617743,11.583333333333334
CUST0150,56.0,1,3,Salaried,2164410.0,601050.0,417.0,11.0,292.0,72.07,2023-11-25,0.0,2023,11,25,Saturday,False,True,False,False,False,False,True,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.2227732798854294,0.8916791589937145,0.6830110880072617,0.9047901317967635,14.587658826977684,1471.1933931336152,4.620194593355883e-07,93647.67632024067,1.182117474533254,14.587658826977684,0.2776969243350382,3.329775781852791e-05,24.333333333333332
CUST0151,33.0,0,4,Salaried,2313859.0,1242931.0,681.0,8.0,88.0,51.64,2024-05-01,1.0,2024,5,1,Wednesday,True,False,False,False,True,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.4485587406629565,0.9627565365942745,0.8150371091010885,0.9672644229000639,14.654427683609025,1521.137403392606,4.321782648907021e-07,98565.21416885407,1.376910457731076,14.654427683609025,0.5371679951111974,2.2317695244178665e-05,7.333333333333333
CUST0152,52.0,0,3,Salaried,401351.0,744780.0,711.0,12.0,81.0,63.61,2018-06-04,1.0,2018,6,4,Monday,False,False,True,False,False,True,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.440831620066838,0.05317498516139832,-0.8745079634662253,0.1677770959230288,12.902594126729069,633.5226909906227,2.491578464789013e-06,25736.386064972437,-1.507976848449655,12.902594126729069,1.8556824325839478,0.00015848970103475511,6.75
CUST0153,27.0,0,3,Self-Employed,1437087.0,892000.0,662.0,6.0,272.0,72.87,2020-09-23,0.0,2020,9,23,Wednesday,False,True,False,False,False,False,True,"(1130593.6, 1551118.4]","(1135283.4, 1594696.2]",4,0.12394385520481287,0.5457670986348486,0.04048044718647751,0.600746686687557,14.178129401877868,1198.7856355495755,6.958516110356499e-07,68417.7021966589,0.18271047688735498,14.178129401877868,0.6207000689589426,5.070674218053605e-05,22.666666666666668
CUST0154,42.0,0,2,Salaried,1434294.0,921522.0,808.0,1.0,200.0,62.04,2024-04-13,1.0,2024,4,13,Saturday,False,True,False,False,True,False,False,"(1130593.6, 1551118.4]","(1135283.4, 1594696.2]",4,0.11972422983460876,0.5444387584275648,0.038013059134934454,0.5995791265496403,14.176183997255173,1197.6201401112123,6.972066415904678e-07,68315.75549028364,0.17867217518062034,14.176183997255173,0.6424917067212161,4.32547302017578e-05,16.666666666666668
CUST0155,48.0,0,3,Unemployed,2297753.0,893601.0,436.0,5.0,72.0,11.42,2019-06-15,0.0,2019,6,15,Saturday,False,True,False,False,False,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.4242260209305873,0.9550965840777998,0.8008087696960929,0.9605316181806629,14.647442682052265,1515.834093824255,4.3520759837650155e-07,98038.90131502588,1.3560622091753571,14.647442682052265,0.3889021143699954,4.9700729364731544e-06,6.0
CUST0156,22.0,0,2,Self-Employed,1834351.0,649253.0,474.0,1.0,21.0,26.56,2023-05-26,0.0,2023,5,26,Friday,False,False,True,False,False,False,True,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.7241247549788066,0.7347043503736284,0.3914308399212432,0.7668152905648767,14.422201843589498,1354.382146958531,5.451516393800099e-07,82493.17291312713,0.7402664868860748,14.422201843589498,0.35394153027419506,1.4479235435311998e-05,1.75
CUST0157,62.0,0,2,Salaried,1876605.0,227912.0,588.0,14.0,150.0,78.89,2019-12-30,0.0,2019,12,30,Monday,False,True,False,False,False,False,True,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.787961507715149,0.7548001925213448,0.42875880795915955,0.7844787657054186,14.444975384104637,1369.8923315355846,5.328769065003522e-07,83945.82499682638,0.7978087840767203,14.444975384104637,0.1214491062317323,4.203868155525537e-05,12.5
CUST0158,26.0,1,2,Salaried,1662760.0,225767.0,780.0,0.0,263.0,33.18,2021-03-23,0.0,2021,3,23,Tuesday,False,False,True,True,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.46488747001686853,0.6530963215486935,0.2398441649651657,0.6950849605880524,14.32399003167132,1289.4805155565555,6.014093426535744e-07,76511.05862378384,0.5033036253301632,14.32399003167132,0.13577846472130675,1.9954773990233107e-05,21.916666666666668
CUST0159,48.0,1,2,Self-Employed,1612436.0,286281.0,318.0,13.0,52.0,72.18,2018-06-03,0.0,2018,6,3,Sunday,False,True,False,False,False,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.388858674051902,0.6291624180072138,0.1953870091091497,0.674047976563519,14.293257257121379,1269.8173096945875,6.201792690195028e-07,74729.75317844006,0.4327427483307498,14.293257257121379,0.1775456514243046,4.47645673998844e-05,4.333333333333333
CUST0160,48.0,1,1,Self-Employed,401924.0,134754.0,494.0,6.0,26.0,41.63,2018-04-02,0.0,2018,4,2,Monday,False,False,False,False,False,True,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.439965939674025,0.05344750178824173,-0.8740017646285833,0.16801662759471742,12.90402078303116,633.9747629046443,2.4880263730795546e-06,25764.54637567785,-1.5068613658572365,12.90402078303116,0.3352723400443865,0.000103576795613101,2.1666666666666665
CUST0161,64.0,1,4,Salaried,2013236.0,652276.0,629.0,12.0,72.0,54.36,2024-07-13,0.0,2024,7,13,Saturday,True,False,False,False,True,False,False,"(1971643.2, 2392168.0]","(1594696.2, 2040611.2]",0,0.9943817132133077,0.8197813779353798,0.54946116988912,0.8415947374933533,14.515254432416032,1418.8854781130153,4.967125082640544e-07,88591.96003896467,0.9818509842064227,14.515254432416032,0.32399380897222185,2.7001305361120105e-05,6.0
CUST0162,64.0,1,1,Salaried,2392168.0,557732.0,474.0,1.0,262.0,15.78,2022-02-12,0.0,2022,2,12,Saturday,False,False,False,True,False,False,False,"(1971643.2, 2392168.0]","(2040611.2, 2392168.0]",2,1.566866883561386,1.0,0.8842167334936002,1.0,14.687711043730825,1546.6635057438964,4.180306658935886e-07,101112.15149637748,1.4777994674367319,14.687711043730825,0.23314917681366862,6.596526665351263e-06,21.833333333333332
CUST0163,40.0,1,3,Self-Employed,1749792.0,200023.0,748.0,12.0,17.0,25.4,2022-09-13,0.0,2022,9,13,Tuesday,True,False,False,False,True,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.5963741994188033,0.6944884106716179,0.3167298494986048,0.73146702071092,14.375008053189104,1322.797036585734,5.714961712614007e-07,79562.35697016389,0.6241713235220442,14.375008053189104,0.11431244399334321,1.451601104588431e-05,1.4166666666666667
CUST0164,50.0,0,1,Salaried,430466.0,130388.0,653.0,13.0,99.0,91.36,2024-11-02,0.0,2024,11,2,Saturday,False,False,True,False,False,True,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.3968450849241625,0.06702196874001248,-0.8487872319514826,0.17994806384835849,12.972625944859509,656.0990778838209,2.3230584458274387e-06,27155.71942342942,-1.451754397479986,12.972625944859509,0.30289964828813426,0.0002122351126453657,8.25
CUST0165,31.0,0,1,Unemployed,600930.0,289779.0,798.0,13.0,217.0,85.66,2023-07-10,0.0,2023,7,10,Monday,False,False,False,False,False,True,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.1393104558133595,0.14809400063920133,-0.6981961697179576,0.25120727306777785,13.306235398274081,775.1967492191901,1.6640845621211088e-06,35068.71323977134,-1.138305865637383,13.306235398274081,0.48221756277769456,0.00014254572079942755,18.083333333333332
CUST0166,48.0,1,3,Salaried,1548616.0,928453.0,440.0,1.0,293.0,65.44,2020-02-26,0.0,2020,2,26,Wednesday,False,True,False,False,False,False,True,"(1130593.6, 1551118.4]","(1135283.4, 1594696.2]",4,0.29244030988203945,0.5988098680505882,0.1390072363023191,0.6473692483136636,14.252872832531745,1244.4340078927448,6.457374547741631e-07,72451.9253259437,0.34251368051603787,14.252872832531745,0.599537264241103,4.2257086327404595e-05,24.416666666666668
CUST0167,45.0,1,3,Salaried,703343.0,954850.0,392.0,12.0,127.0,49.07,2018-09-30,0.0,2018,9,30,Sunday,True,False,False,False,False,True,False,"(287441.376, 710068.8]","(641779.6, 1135283.4]",1,-0.9845863265477981,0.1968012350282314,-0.6077226242390177,0.29401906555058005,13.463601382545916,838.6554715733988,1.4217793853363362e-06,39564.576989828915,-0.960216247468638,13.463601382545916,1.357587976278999,6.976681363147141e-05,10.583333333333334
CUST0168,59.0,1,3,Self-Employed,1860524.0,256846.0,538.0,10.0,184.0,67.44,2023-07-21,0.0,2023,7,21,Friday,True,False,False,False,True,False,False,"(1551118.4, 1971643.2]","(1594696.2, 2040611.2]",0,0.763666557633426,0.7471521299100553,0.41455255401828456,0.7777564117570338,14.436369263926586,1364.0102638910016,5.374826997756009e-07,83393.88508729634,0.7759454000629437,14.436369263926586,0.13805035570624188,3.624785275546029e-05,15.333333333333334
CUST0169,53.0,0,1,Salaried,1358948.0,744335.0,504.0,4.0,85.0,62.58,2018-06-26,0.0,2018,6,26,Tuesday,False,False,False,False,False,False,False,"(1130593.6, 1551118.4]","(1135283.4, 1594696.2]",4,0.005892545930778237,0.5086044865843822,-0.028548996050014742,0.5680821748305303,14.122222164835284,1165.7392504329603,7.358627880810832e-07,65547.69534283975,0.06902408208246114,14.122222164835284,0.547728831419598,4.605032716483633e-05,7.083333333333333
CUST0170,21.0,1,1,Salaried,289544.0,1085354.0,732.0,13.0,110.0,58.33,2019-10-05,1.0,2019,10,5,Saturday,False,False,True,False,False,False,False,"(287441.376, 710068.8]","(289543.999, 641779.6]",3,-1.6097480732592515,0.0,-0.9732803429430869,0.12103832172322346,12.576066004330086,538.0929287771769,3.453694589787425e-06,20037.551871545737,-1.7337183081535819,12.576066004330086,3.7484941839582238,0.00020145470118531207,9.166666666666666
